# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	Uz_initial    	Uz_final      	Uz_iters      	U_converged   	h_solver      	h_initial     	h_final       	h_iters       	h_converged   	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged	rho_solver    	rho_initial   	rho_final     	rho_iters     	rho_converged 
16.1722       	DILUPBiCGStab	1.491460e-06	3.510310e-08	2	6.045950e-06	3.296480e-08	2	1.476480e-06	3.119490e-08	2	false	DILUPBiCGStab	4.149950e-07	6.792320e-08	1	true	DICPCG	1.163590e-06	9.955910e-08	27	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.1813       	DILUPBiCGStab	1.319360e-06	2.746470e-08	2	6.002370e-06	2.851260e-08	2	1.445940e-06	3.616010e-08	2	false	DILUPBiCGStab	4.137650e-07	6.786870e-08	1	true	DICPCG	1.434360e-06	8.744510e-08	21	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.1905       	DILUPBiCGStab	1.389890e-06	3.164690e-08	2	6.466290e-06	3.309240e-08	2	1.524360e-06	8.197910e-08	1	false	DILUPBiCGStab	4.144230e-07	6.782700e-08	1	true	DICPCG	1.019660e-06	9.518020e-08	27	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.1996       	DILUPBiCGStab	1.378030e-06	3.187630e-08	2	5.835070e-06	2.962200e-08	2	1.380140e-06	8.542470e-08	1	false	DILUPBiCGStab	4.131670e-07	6.773670e-08	1	true	DICPCG	1.171650e-06	9.864370e-08	25	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.2088       	DILUPBiCGStab	1.413090e-06	2.795480e-08	2	6.620900e-06	3.533120e-08	2	1.506950e-06	3.012870e-08	2	false	DILUPBiCGStab	4.143740e-07	6.778790e-08	1	true	DICPCG	1.439170e-06	8.966640e-08	24	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.2179       	DILUPBiCGStab	1.420370e-06	3.219900e-08	2	6.555700e-06	3.306800e-08	2	1.563610e-06	7.898860e-08	1	false	DILUPBiCGStab	4.140260e-07	6.787440e-08	1	true	DICPCG	1.054490e-06	9.158630e-08	26	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.2271       	DILUPBiCGStab	1.478390e-06	3.314240e-08	2	5.909890e-06	3.209640e-08	2	1.415990e-06	8.653700e-08	1	false	DILUPBiCGStab	4.152990e-07	6.799610e-08	1	true	DICPCG	1.124900e-06	8.214480e-08	27	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.2363       	DILUPBiCGStab	1.281060e-06	2.849390e-08	2	6.032400e-06	3.166060e-08	2	1.439630e-06	9.518350e-08	1	false	DILUPBiCGStab	4.140790e-07	6.794920e-08	1	true	DICPCG	1.337310e-06	9.768790e-08	20	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.2454       	DILUPBiCGStab	1.721150e-06	3.802680e-08	2	7.312930e-06	4.041580e-08	2	1.788040e-06	3.695090e-08	2	false	DILUPBiCGStab	4.152640e-07	6.797750e-08	1	true	DICPCG	1.539230e-06	8.151030e-08	28	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.2546       	DILUPBiCGStab	1.485170e-06	3.475660e-08	2	6.746490e-06	3.333960e-08	2	1.602170e-06	8.694440e-08	1	false	DILUPBiCGStab	4.138670e-07	6.792510e-08	1	true	DICPCG	1.090800e-06	9.951970e-08	22	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.2637       	DILUPBiCGStab	1.573780e-06	3.621740e-08	2	6.094020e-06	3.490260e-08	2	1.547300e-06	3.348220e-08	2	false	DILUPBiCGStab	4.150170e-07	6.794880e-08	1	true	DICPCG	1.254520e-06	9.706990e-08	27	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.2729       	DILUPBiCGStab	1.269520e-06	2.537660e-08	2	6.234180e-06	2.987450e-08	2	1.449600e-06	3.620400e-08	2	false	DILUPBiCGStab	4.140000e-07	6.790840e-08	1	true	DICPCG	1.500700e-06	8.965880e-08	21	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.2821       	DILUPBiCGStab	1.615470e-06	3.819920e-08	2	7.224290e-06	4.201070e-08	2	1.593580e-06	9.009420e-08	1	false	DILUPBiCGStab	4.148420e-07	6.788380e-08	1	true	DICPCG	1.046310e-06	9.220940e-08	27	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.2912       	DILUPBiCGStab	1.241090e-06	2.622420e-08	2	5.606280e-06	2.531090e-08	2	1.363450e-06	9.806770e-08	1	false	DILUPBiCGStab	4.139230e-07	6.790090e-08	1	true	DICPCG	1.330910e-06	9.483080e-08	24	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.3004       	DILUPBiCGStab	1.651400e-06	3.697060e-08	2	6.645310e-06	3.773550e-08	2	1.524760e-06	8.976590e-08	1	false	DILUPBiCGStab	4.147590e-07	6.790470e-08	1	true	DICPCG	1.000260e-06	7.981210e-08	27	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.3095       	DILUPBiCGStab	1.155000e-06	2.323300e-08	2	5.211500e-06	2.464830e-08	2	1.201790e-06	8.251500e-08	1	false	DILUPBiCGStab	4.137710e-07	6.787920e-08	1	true	DICPCG	1.150830e-06	9.458070e-08	20	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.3187       	DILUPBiCGStab	1.708940e-06	3.823630e-08	2	7.659190e-06	4.724270e-08	2	1.560530e-06	3.320040e-08	2	false	DILUPBiCGStab	4.149430e-07	6.790440e-08	1	true	DICPCG	1.449630e-06	9.698000e-08	27	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.3278       	DILUPBiCGStab	1.382180e-06	3.140090e-08	2	6.526310e-06	3.037600e-08	2	1.458700e-06	6.857960e-08	1	false	DILUPBiCGStab	4.136790e-07	6.786000e-08	1	true	DICPCG	1.011480e-06	9.999660e-08	21	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.337        	DILUPBiCGStab	1.401710e-06	3.265080e-08	2	6.644000e-06	3.757590e-08	2	1.344880e-06	9.359430e-08	1	false	DILUPBiCGStab	4.146140e-07	6.785510e-08	1	true	DICPCG	1.202910e-06	9.371050e-08	26	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.3462       	DILUPBiCGStab	1.355040e-06	2.752930e-08	2	6.245260e-06	3.573490e-08	2	1.582420e-06	4.299250e-08	2	false	DILUPBiCGStab	4.135390e-07	6.782420e-08	1	true	DICPCG	1.473550e-06	9.707110e-08	22	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.3553       	DILUPBiCGStab	1.484140e-06	3.313950e-08	2	6.527020e-06	9.883280e-08	2	1.598050e-06	3.507970e-08	2	false	DILUPBiCGStab	4.143710e-07	6.782790e-08	1	true	DICPCG	1.067900e-06	9.913100e-08	27	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.3645       	DILUPBiCGStab	1.247910e-06	2.495980e-08	2	5.565730e-06	2.430800e-08	2	1.200210e-06	7.689130e-08	1	false	DILUPBiCGStab	4.136090e-07	6.781430e-08	1	true	DICPCG	1.276060e-06	8.002910e-08	21	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.3736       	DILUPBiCGStab	1.370630e-06	2.833760e-08	2	7.006080e-06	3.585310e-08	2	1.548270e-06	3.042760e-08	2	false	DILUPBiCGStab	4.142010e-07	6.780590e-08	1	true	DICPCG	1.523200e-06	7.094540e-08	28	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.3828       	DILUPBiCGStab	1.427010e-06	3.248740e-08	2	6.742030e-06	3.576910e-08	2	1.441310e-06	5.811250e-08	1	false	DILUPBiCGStab	4.131330e-07	6.772010e-08	1	true	DICPCG	9.417400e-07	9.989740e-08	25	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.3919       	DILUPBiCGStab	1.215410e-06	2.552720e-08	2	5.832550e-06	3.181980e-08	2	1.212770e-06	7.497750e-08	1	false	DILUPBiCGStab	4.142200e-07	6.776410e-08	1	true	DICPCG	1.098480e-06	8.959460e-08	22	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.4011       	DILUPBiCGStab	1.277410e-06	2.895350e-08	2	6.978470e-06	3.514640e-08	2	1.540310e-06	9.953700e-08	1	false	DILUPBiCGStab	4.138430e-07	6.784160e-08	1	true	DICPCG	1.356690e-06	8.439520e-08	25	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.4103       	DILUPBiCGStab	1.700490e-06	3.452310e-08	2	7.549600e-06	3.883370e-08	2	1.703750e-06	3.164550e-08	2	false	DILUPBiCGStab	4.151180e-07	6.797030e-08	1	true	DICPCG	1.579380e-06	9.548480e-08	26	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.4194       	DILUPBiCGStab	1.558110e-06	3.610060e-08	2	6.991760e-06	3.424430e-08	2	1.606870e-06	7.596410e-08	1	false	DILUPBiCGStab	4.138570e-07	6.792310e-08	1	true	DICPCG	1.090480e-06	8.364770e-08	24	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.4286       	DILUPBiCGStab	1.288130e-06	2.828700e-08	2	5.831520e-06	3.043650e-08	2	1.409300e-06	2.951620e-08	2	false	DILUPBiCGStab	4.144390e-07	6.784550e-08	1	true	DICPCG	1.255480e-06	6.887280e-08	28	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.4377       	DILUPBiCGStab	1.495880e-06	3.541160e-08	2	6.314620e-06	3.474520e-08	2	1.471180e-06	7.640470e-08	1	false	DILUPBiCGStab	4.128440e-07	6.771340e-08	1	true	DICPCG	9.975290e-07	9.937770e-08	24	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.4469       	DILUPBiCGStab	1.437320e-06	3.138880e-08	2	5.766680e-06	2.951380e-08	2	1.347900e-06	7.773180e-08	1	false	DILUPBiCGStab	4.144240e-07	6.780200e-08	1	true	DICPCG	1.120110e-06	7.226600e-08	28	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.456        	DILUPBiCGStab	1.369940e-06	3.074170e-08	2	6.127800e-06	3.154490e-08	2	1.484830e-06	9.387320e-08	1	false	DILUPBiCGStab	4.135990e-07	6.782090e-08	1	true	DICPCG	1.364880e-06	9.108210e-08	24	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.4652       	DILUPBiCGStab	1.557370e-06	3.724710e-08	2	6.366600e-06	3.342240e-08	2	1.561930e-06	8.510690e-08	1	false	DILUPBiCGStab	4.151300e-07	6.795090e-08	1	true	DICPCG	9.680380e-07	8.265270e-08	27	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.4744       	DILUPBiCGStab	1.161120e-06	2.517300e-08	2	5.375480e-06	2.582500e-08	2	1.348540e-06	9.801170e-08	1	false	DILUPBiCGStab	4.141210e-07	6.795380e-08	1	true	DICPCG	1.252860e-06	9.638810e-08	23	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.4835       	DILUPBiCGStab	1.774620e-06	3.762620e-08	2	7.347770e-06	3.984610e-08	2	1.671190e-06	3.455110e-08	2	false	DILUPBiCGStab	4.149910e-07	6.796840e-08	1	true	DICPCG	1.506780e-06	9.201030e-08	19	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.4927       	DILUPBiCGStab	1.320530e-06	3.104180e-08	2	7.040600e-06	3.646070e-08	2	1.548390e-06	9.092290e-08	1	false	DILUPBiCGStab	4.138520e-07	6.793210e-08	1	true	DICPCG	9.948650e-07	9.715120e-08	21	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.5018       	DILUPBiCGStab	1.217380e-06	2.708200e-08	2	5.609450e-06	2.417100e-08	2	1.369040e-06	9.618150e-08	1	false	DILUPBiCGStab	4.140830e-07	6.777940e-08	1	true	DICPCG	1.013550e-06	8.313190e-08	26	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.511        	DILUPBiCGStab	1.161420e-06	2.443750e-08	2	5.948000e-06	2.838750e-08	2	1.428380e-06	3.727860e-08	2	false	DILUPBiCGStab	4.139200e-07	6.787100e-08	1	true	DICPCG	1.370250e-06	8.117250e-08	25	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.5201       	DILUPBiCGStab	1.665440e-06	3.486720e-08	2	7.768460e-06	3.774380e-08	2	1.814380e-06	4.106800e-08	2	false	DILUPBiCGStab	4.144360e-07	6.785950e-08	1	true	DICPCG	1.640050e-06	9.772550e-08	22	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.5293       	DILUPBiCGStab	1.392590e-06	3.366990e-08	2	6.985960e-06	3.594280e-08	2	1.673500e-06	9.375840e-08	1	false	DILUPBiCGStab	4.135320e-07	6.783070e-08	1	true	DICPCG	1.061990e-06	8.655410e-08	25	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.5385       	DILUPBiCGStab	1.243650e-06	2.556690e-08	2	6.255090e-06	3.222820e-08	2	1.392180e-06	2.923780e-08	2	false	DILUPBiCGStab	4.138700e-07	6.774490e-08	1	true	DICPCG	1.262890e-06	8.892180e-08	23	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.5476       	DILUPBiCGStab	1.389250e-06	3.185430e-08	2	6.811360e-06	3.667700e-08	2	1.631140e-06	3.308720e-08	2	false	DILUPBiCGStab	4.131670e-07	6.772470e-08	1	true	DICPCG	1.040760e-06	8.557470e-08	25	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.5568       	DILUPBiCGStab	1.717260e-06	4.034380e-08	2	6.279160e-06	3.439050e-08	2	1.509740e-06	9.087040e-08	1	false	DILUPBiCGStab	4.151080e-07	6.792270e-08	1	true	DICPCG	1.155710e-06	9.825300e-08	26	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.5659       	DILUPBiCGStab	1.438840e-06	2.976730e-08	2	6.350170e-06	3.448470e-08	2	1.548440e-06	3.638250e-08	2	false	DILUPBiCGStab	4.137260e-07	6.791750e-08	1	true	DICPCG	1.492210e-06	8.551960e-08	21	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.5751       	DILUPBiCGStab	1.429960e-06	3.172550e-08	2	6.634950e-06	3.624700e-08	2	1.491140e-06	8.407740e-08	1	false	DILUPBiCGStab	4.138250e-07	6.776000e-08	1	true	DICPCG	1.024960e-06	9.441990e-08	22	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.5842       	DILUPBiCGStab	1.216110e-06	2.751990e-08	2	6.403670e-06	3.216320e-08	2	1.473790e-06	3.834290e-08	2	false	DILUPBiCGStab	4.133020e-07	6.774810e-08	1	true	DICPCG	1.279520e-06	8.337660e-08	25	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.5934       	DILUPBiCGStab	1.711460e-06	3.480010e-08	2	7.651460e-06	3.764750e-08	2	1.774260e-06	3.720140e-08	2	false	DILUPBiCGStab	4.147600e-07	6.789810e-08	1	true	DICPCG	1.503300e-06	8.604270e-08	26	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.6026       	DILUPBiCGStab	1.513860e-06	3.581040e-08	2	7.148280e-06	3.881800e-08	2	1.606850e-06	8.274300e-08	1	false	DILUPBiCGStab	4.134990e-07	6.785280e-08	1	true	DICPCG	1.087070e-06	8.634480e-08	23	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.6117       	DILUPBiCGStab	1.294790e-06	2.741430e-08	2	6.280160e-06	3.219890e-08	2	1.389070e-06	2.960960e-08	2	false	DILUPBiCGStab	4.141350e-07	6.779010e-08	1	true	DICPCG	1.201470e-06	8.401180e-08	28	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.6209       	DILUPBiCGStab	1.408260e-06	3.247060e-08	2	6.232410e-06	3.001860e-08	2	1.446710e-06	7.101240e-08	1	false	DILUPBiCGStab	4.131970e-07	6.775120e-08	1	true	DICPCG	1.051870e-06	7.545970e-08	20	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.63         	DILUPBiCGStab	1.143590e-06	2.350200e-08	2	5.602480e-06	2.813730e-08	2	1.271980e-06	8.238290e-08	1	false	DILUPBiCGStab	4.138840e-07	6.775790e-08	1	true	DICPCG	1.074370e-06	9.791210e-08	23	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.6392       	DILUPBiCGStab	1.572460e-06	3.528400e-08	2	6.489120e-06	2.904600e-08	2	1.542590e-06	9.834410e-08	1	false	DILUPBiCGStab	4.128510e-07	6.766050e-08	1	true	DICPCG	1.315820e-06	9.735950e-08	18	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.6484       	DILUPBiCGStab	1.385010e-06	2.972340e-08	2	7.012870e-06	3.324800e-08	2	1.663210e-06	3.802530e-08	2	false	DILUPBiCGStab	4.139900e-07	6.773320e-08	1	true	DICPCG	1.448830e-06	9.333860e-08	26	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.6575       	DILUPBiCGStab	1.337540e-06	3.187440e-08	2	6.355160e-06	3.066740e-08	2	1.498240e-06	7.899250e-08	1	false	DILUPBiCGStab	4.131880e-07	6.775060e-08	1	true	DICPCG	9.856130e-07	9.328700e-08	23	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.6667       	DILUPBiCGStab	1.483920e-06	3.340380e-08	2	6.053270e-06	3.252160e-08	2	1.413330e-06	3.009140e-08	2	false	DILUPBiCGStab	4.146500e-07	6.788230e-08	1	true	DICPCG	1.167690e-06	9.859620e-08	27	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.6758       	DILUPBiCGStab	1.386110e-06	2.905150e-08	2	6.228360e-06	2.910170e-08	2	1.476910e-06	3.417970e-08	2	false	DILUPBiCGStab	4.131860e-07	6.778860e-08	1	true	DICPCG	1.459860e-06	7.541670e-08	21	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.685        	DILUPBiCGStab	1.532580e-06	3.514650e-08	2	7.049430e-06	3.878870e-08	2	1.560260e-06	9.155560e-08	1	false	DILUPBiCGStab	4.144320e-07	6.784010e-08	1	true	DICPCG	1.062830e-06	7.415190e-08	28	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.6941       	DILUPBiCGStab	1.180100e-06	2.555490e-08	2	5.593280e-06	2.715520e-08	2	1.332290e-06	9.664560e-08	1	false	DILUPBiCGStab	4.135350e-07	6.781900e-08	1	true	DICPCG	1.330600e-06	8.822380e-08	20	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.7033       	DILUPBiCGStab	1.635490e-06	3.805090e-08	2	6.243360e-06	3.591880e-08	2	1.462500e-06	8.145700e-08	1	false	DILUPBiCGStab	4.146400e-07	6.790190e-08	1	true	DICPCG	9.942270e-07	9.631290e-08	20	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.7125       	DILUPBiCGStab	1.294030e-06	3.058550e-08	2	5.684500e-06	2.960750e-08	2	1.372580e-06	3.199390e-08	2	false	DILUPBiCGStab	4.131990e-07	6.781550e-08	1	true	DICPCG	1.180530e-06	6.913930e-08	28	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.7216       	DILUPBiCGStab	1.267990e-06	2.602810e-08	2	6.303250e-06	3.379650e-08	2	1.450200e-06	3.115530e-08	2	false	DILUPBiCGStab	4.137460e-07	6.773970e-08	1	true	DICPCG	1.474220e-06	8.493230e-08	23	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.7308       	DILUPBiCGStab	1.375000e-06	3.264720e-08	2	6.433540e-06	2.951470e-08	2	1.558710e-06	9.292470e-08	1	false	DILUPBiCGStab	4.126290e-07	6.765910e-08	1	true	DICPCG	8.927880e-07	8.054250e-08	27	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.7399       	DILUPBiCGStab	1.282920e-06	2.762870e-08	2	5.591890e-06	3.100560e-08	2	1.290820e-06	8.901640e-08	1	false	DILUPBiCGStab	4.138510e-07	6.770370e-08	1	true	DICPCG	1.150510e-06	9.177560e-08	21	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.7491       	DILUPBiCGStab	1.516040e-06	3.568960e-08	2	6.162550e-06	3.316780e-08	2	1.588700e-06	3.785790e-08	2	false	DILUPBiCGStab	4.128440e-07	6.768260e-08	1	true	DICPCG	1.403050e-06	6.367680e-08	28	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.7582       	DILUPBiCGStab	1.490010e-06	2.986070e-08	2	6.999300e-06	3.852890e-08	2	1.635340e-06	3.554290e-08	2	false	DILUPBiCGStab	4.139010e-07	6.772770e-08	1	true	DICPCG	1.664000e-06	9.415470e-08	22	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.7674       	DILUPBiCGStab	1.376980e-06	3.062430e-08	2	6.252910e-06	2.740060e-08	2	1.619130e-06	3.301860e-08	2	false	DILUPBiCGStab	4.128680e-07	6.772060e-08	1	true	DICPCG	8.534320e-07	7.779050e-08	27	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.7766       	DILUPBiCGStab	1.153260e-06	2.390110e-08	2	5.051230e-06	8.268730e-08	2	1.219110e-06	8.433180e-08	1	false	DILUPBiCGStab	4.139200e-07	6.772790e-08	1	true	DICPCG	1.008620e-06	8.628570e-08	25	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.7857       	DILUPBiCGStab	1.423840e-06	3.257290e-08	2	5.818810e-06	3.296260e-08	2	1.388040e-06	9.404450e-08	1	false	DILUPBiCGStab	4.129680e-07	6.769350e-08	1	true	DICPCG	1.304560e-06	9.124600e-08	25	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.7949       	DILUPBiCGStab	1.447200e-06	2.840670e-08	2	6.824730e-06	3.560510e-08	2	1.568900e-06	2.891650e-08	2	false	DILUPBiCGStab	4.141790e-07	6.779030e-08	1	true	DICPCG	1.458150e-06	9.738000e-08	27	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.804        	DILUPBiCGStab	1.483530e-06	3.460390e-08	2	6.401850e-06	3.000100e-08	2	1.536840e-06	7.453710e-08	1	false	DILUPBiCGStab	4.133490e-07	6.780600e-08	1	true	DICPCG	1.081160e-06	8.964740e-08	26	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.8132       	DILUPBiCGStab	1.364600e-06	3.031080e-08	2	5.605760e-06	2.862450e-08	2	1.404610e-06	9.404020e-08	1	false	DILUPBiCGStab	4.146150e-07	6.789520e-08	1	true	DICPCG	1.137410e-06	9.855010e-08	26	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.8223       	DILUPBiCGStab	1.428320e-06	3.148880e-08	2	6.470820e-06	3.540550e-08	2	1.583400e-06	3.965080e-08	2	false	DILUPBiCGStab	4.133510e-07	6.783170e-08	1	true	DICPCG	1.473860e-06	8.039500e-08	21	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.8315       	DILUPBiCGStab	1.344770e-06	3.002310e-08	2	6.319010e-06	3.575200e-08	2	1.458210e-06	3.225790e-08	2	false	DILUPBiCGStab	4.138290e-07	6.778390e-08	1	true	DICPCG	1.053940e-06	8.259350e-08	27	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.8407       	DILUPBiCGStab	1.409300e-06	3.017270e-08	2	5.999790e-06	3.189330e-08	2	1.412710e-06	3.114030e-08	2	false	DILUPBiCGStab	4.128280e-07	6.768490e-08	1	true	DICPCG	1.282650e-06	8.622160e-08	26	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.8498       	DILUPBiCGStab	1.329580e-06	2.674840e-08	2	6.525050e-06	3.347070e-08	2	1.536160e-06	3.488810e-08	2	false	DILUPBiCGStab	4.136820e-07	6.769290e-08	1	true	DICPCG	1.416180e-06	8.898420e-08	23	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.859        	DILUPBiCGStab	1.362880e-06	3.023760e-08	2	6.261280e-06	3.339120e-08	2	1.491410e-06	8.931900e-08	1	false	DILUPBiCGStab	4.132510e-07	6.776170e-08	1	true	DICPCG	1.066200e-06	9.527330e-08	26	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.8681       	DILUPBiCGStab	1.482010e-06	3.342100e-08	2	5.846600e-06	3.513910e-08	2	1.330410e-06	8.551920e-08	1	false	DILUPBiCGStab	4.145350e-07	6.787890e-08	1	true	DICPCG	1.160440e-06	8.579450e-08	26	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.8773       	DILUPBiCGStab	1.230860e-06	2.762230e-08	2	6.161820e-06	3.080860e-08	2	1.354570e-06	9.367560e-08	1	false	DILUPBiCGStab	4.133360e-07	6.785150e-08	1	true	DICPCG	1.347090e-06	8.916810e-08	21	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.8864       	DILUPBiCGStab	1.560320e-06	3.309340e-08	2	7.672690e-06	4.340960e-08	2	1.819220e-06	3.626640e-08	2	false	DILUPBiCGStab	4.142430e-07	6.780340e-08	1	true	DICPCG	1.632240e-06	8.020210e-08	28	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.8956       	DILUPBiCGStab	1.328700e-06	3.195180e-08	2	6.545200e-06	3.235240e-08	2	1.608540e-06	9.664730e-08	1	false	DILUPBiCGStab	4.132280e-07	6.780440e-08	1	true	DICPCG	1.097000e-06	9.474030e-08	25	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.9048       	DILUPBiCGStab	1.536190e-06	3.455390e-08	2	6.265660e-06	3.536690e-08	2	1.463790e-06	3.113320e-08	2	false	DILUPBiCGStab	4.142080e-07	6.782270e-08	1	true	DICPCG	1.291250e-06	8.277430e-08	25	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.9139       	DILUPBiCGStab	1.335050e-06	2.667330e-08	2	6.621590e-06	3.247500e-08	2	1.548900e-06	3.977500e-08	2	false	DILUPBiCGStab	4.130290e-07	6.777510e-08	1	true	DICPCG	1.565970e-06	9.505950e-08	25	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.9231       	DILUPBiCGStab	1.523190e-06	3.439830e-08	2	6.887360e-06	3.696010e-08	2	1.593310e-06	8.779850e-08	1	false	DILUPBiCGStab	4.136110e-07	6.770130e-08	1	true	DICPCG	1.060350e-06	9.925870e-08	21	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.9322       	DILUPBiCGStab	1.257640e-06	2.774680e-08	2	5.794570e-06	2.644200e-08	2	1.432390e-06	3.326210e-08	2	false	DILUPBiCGStab	4.122490e-07	6.760900e-08	1	true	DICPCG	1.175170e-06	9.868030e-08	27	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.9414       	DILUPBiCGStab	1.457250e-06	2.957560e-08	2	6.892570e-06	3.725810e-08	2	1.582280e-06	3.194290e-08	2	false	DILUPBiCGStab	4.132830e-07	6.759190e-08	1	true	DICPCG	1.563680e-06	8.858310e-08	25	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.9505       	DILUPBiCGStab	1.611860e-06	3.705130e-08	2	6.876420e-06	3.719870e-08	2	1.640170e-06	9.241000e-08	1	false	DILUPBiCGStab	4.123810e-07	6.760360e-08	1	true	DICPCG	1.050930e-06	9.399500e-08	26	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.9597       	DILUPBiCGStab	1.299490e-06	2.893510e-08	2	5.617080e-06	3.075760e-08	2	1.231850e-06	8.095080e-08	1	false	DILUPBiCGStab	4.135980e-07	6.767150e-08	1	true	DICPCG	1.117080e-06	9.665600e-08	21	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.9689       	DILUPBiCGStab	1.184330e-06	2.780980e-08	2	6.567970e-06	3.674320e-08	2	1.453440e-06	3.423550e-08	2	false	DILUPBiCGStab	4.131990e-07	6.776110e-08	1	true	DICPCG	1.293050e-06	9.455370e-08	26	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.978        	DILUPBiCGStab	1.591880e-06	3.399260e-08	2	7.382380e-06	4.158690e-08	2	1.616240e-06	3.501530e-08	2	false	DILUPBiCGStab	4.143960e-07	6.784610e-08	1	true	DICPCG	1.486650e-06	9.675040e-08	26	true	diagonal	0.000000e+00	0.000000e+00	0	true
