# Region type : patch inlet
# Faces       : 460
# Area        : 1.000000e-04
# Scale factor: 1.000000e+00
# Time        	areaAverage(T)
12.3901       	2.931500e+02
12.3993       	2.931500e+02
12.4084       	2.931500e+02
12.4176       	2.931500e+02
12.4267       	2.931500e+02
12.4359       	2.931500e+02
12.4451       	2.931500e+02
12.4542       	2.931500e+02
12.4634       	2.931500e+02
12.4725       	2.931500e+02
12.4817       	2.931500e+02
12.4908       	2.931500e+02
12.5          	2.931500e+02
12.5092       	2.931500e+02
12.5183       	2.931500e+02
12.5275       	2.931500e+02
12.5366       	2.931500e+02
12.5458       	2.931500e+02
12.5549       	2.931500e+02
12.5641       	2.931500e+02
12.5733       	2.931500e+02
12.5824       	2.931500e+02
12.5916       	2.931500e+02
12.6007       	2.931500e+02
12.6099       	2.931500e+02
12.619        	2.931500e+02
12.6282       	2.931500e+02
12.6374       	2.931500e+02
12.6465       	2.931500e+02
12.6557       	2.931500e+02
12.6648       	2.931500e+02
12.674        	2.931500e+02
12.6832       	2.931500e+02
12.6923       	2.931500e+02
12.7015       	2.931500e+02
12.7106       	2.931500e+02
12.7198       	2.931500e+02
12.7289       	2.931500e+02
12.7381       	2.931500e+02
12.7473       	2.931500e+02
12.7564       	2.931500e+02
12.7656       	2.931500e+02
12.7747       	2.931500e+02
12.7839       	2.931500e+02
12.793        	2.931500e+02
12.8022       	2.931500e+02
12.8114       	2.931500e+02
12.8205       	2.931500e+02
12.8297       	2.931500e+02
12.8388       	2.931500e+02
12.848        	2.931500e+02
12.8571       	2.931500e+02
12.8663       	2.931500e+02
12.8755       	2.931500e+02
12.8846       	2.931500e+02
12.8938       	2.931500e+02
12.9029       	2.931500e+02
12.9121       	2.931500e+02
12.9212       	2.931500e+02
12.9304       	2.931500e+02
12.9396       	2.931500e+02
12.9487       	2.931500e+02
12.9579       	2.931500e+02
12.967        	2.931500e+02
12.9762       	2.931500e+02
12.9853       	2.931500e+02
12.9945       	2.931500e+02
13.0037       	2.931500e+02
13.0128       	2.931500e+02
13.022        	2.931500e+02
13.0311       	2.931500e+02
13.0403       	2.931500e+02
13.0495       	2.931500e+02
13.0586       	2.931500e+02
13.0678       	2.931500e+02
13.0769       	2.931500e+02
13.0861       	2.931500e+02
13.0952       	2.931500e+02
13.1044       	2.931500e+02
13.1136       	2.931500e+02
13.1227       	2.931500e+02
13.1319       	2.931500e+02
13.141        	2.931500e+02
13.1502       	2.931500e+02
13.1593       	2.931500e+02
13.1685       	2.931500e+02
13.1777       	2.931500e+02
13.1868       	2.931500e+02
13.196        	2.931500e+02
13.2051       	2.931500e+02
13.2143       	2.931500e+02
13.2234       	2.931500e+02
13.2326       	2.931500e+02
13.2418       	2.931500e+02
13.2509       	2.931500e+02
13.2601       	2.931500e+02
13.2692       	2.931500e+02
13.2784       	2.931500e+02
13.2875       	2.931500e+02
13.2967       	2.931500e+02
13.3059       	2.931500e+02
13.315        	2.931500e+02
13.3242       	2.931500e+02
13.3333       	2.931500e+02
13.3425       	2.931500e+02
13.3516       	2.931500e+02
13.3608       	2.931500e+02
13.37         	2.931500e+02
13.3791       	2.931500e+02
13.3883       	2.931500e+02
13.3974       	2.931500e+02
13.4066       	2.931500e+02
13.4158       	2.931500e+02
13.4249       	2.931500e+02
13.4341       	2.931500e+02
13.4432       	2.931500e+02
13.4524       	2.931500e+02
13.4615       	2.931500e+02
13.4707       	2.931500e+02
13.4799       	2.931500e+02
13.489        	2.931500e+02
13.4982       	2.931500e+02
13.5073       	2.931500e+02
13.5165       	2.931500e+02
13.5256       	2.931500e+02
13.5348       	2.931500e+02
13.544        	2.931500e+02
13.5531       	2.931500e+02
13.5623       	2.931500e+02
13.5714       	2.931500e+02
13.5806       	2.931500e+02
13.5897       	2.931500e+02
13.5989       	2.931500e+02
13.6081       	2.931500e+02
13.6172       	2.931500e+02
13.6264       	2.931500e+02
13.6355       	2.931500e+02
13.6447       	2.931500e+02
13.6538       	2.931500e+02
13.663        	2.931500e+02
13.6722       	2.931500e+02
13.6813       	2.931500e+02
13.6905       	2.931500e+02
13.6996       	2.931500e+02
13.7088       	2.931500e+02
13.7179       	2.931500e+02
13.7271       	2.931500e+02
13.7363       	2.931500e+02
13.7454       	2.931500e+02
13.7546       	2.931500e+02
13.7637       	2.931500e+02
13.7729       	2.931500e+02
13.7821       	2.931500e+02
13.7912       	2.931500e+02
13.8004       	2.931500e+02
13.8095       	2.931500e+02
13.8187       	2.931500e+02
13.8278       	2.931500e+02
13.837        	2.931500e+02
13.8462       	2.931500e+02
13.8553       	2.931500e+02
13.8645       	2.931500e+02
13.8736       	2.931500e+02
13.8828       	2.931500e+02
13.8919       	2.931500e+02
13.9011       	2.931500e+02
13.9103       	2.931500e+02
13.9194       	2.931500e+02
13.9286       	2.931500e+02
13.9377       	2.931500e+02
13.9469       	2.931500e+02
13.956        	2.931500e+02
13.9652       	2.931500e+02
13.9744       	2.931500e+02
13.9835       	2.931500e+02
13.9927       	2.931500e+02
14.0018       	2.931500e+02
14.011        	2.931500e+02
14.0201       	2.931500e+02
14.0293       	2.931500e+02
14.0385       	2.931500e+02
14.0476       	2.931500e+02
14.0568       	2.931500e+02
14.0659       	2.931500e+02
14.0751       	2.931500e+02
14.0842       	2.931500e+02
14.0934       	2.931500e+02
14.1026       	2.931500e+02
14.1117       	2.931500e+02
14.1209       	2.931500e+02
14.13         	2.931500e+02
14.1392       	2.931500e+02
14.1484       	2.931500e+02
14.1575       	2.931500e+02
14.1667       	2.931500e+02
14.1758       	2.931500e+02
14.185        	2.931500e+02
14.1941       	2.931500e+02
14.2033       	2.931500e+02
14.2125       	2.931500e+02
14.2216       	2.931500e+02
14.2308       	2.931500e+02
14.2399       	2.931500e+02
14.2491       	2.931500e+02
14.2582       	2.931500e+02
14.2674       	2.931500e+02
14.2766       	2.931500e+02
14.2857       	2.931500e+02
14.2949       	2.931500e+02
14.304        	2.931500e+02
14.3132       	2.931500e+02
14.3223       	2.931500e+02
14.3315       	2.931500e+02
14.3407       	2.931500e+02
14.3498       	2.931500e+02
14.359        	2.931500e+02
14.3681       	2.931500e+02
14.3773       	2.931500e+02
14.3864       	2.931500e+02
14.3956       	2.931500e+02
14.4048       	2.931500e+02
14.4139       	2.931500e+02
14.4231       	2.931500e+02
14.4322       	2.931500e+02
14.4414       	2.931500e+02
14.4505       	2.931500e+02
14.4597       	2.931500e+02
14.4689       	2.931500e+02
14.478        	2.931500e+02
14.4872       	2.931500e+02
14.4963       	2.931500e+02
14.5055       	2.931500e+02
14.5147       	2.931500e+02
14.5238       	2.931500e+02
14.533        	2.931500e+02
14.5421       	2.931500e+02
14.5513       	2.931500e+02
14.5604       	2.931500e+02
14.5696       	2.931500e+02
14.5788       	2.931500e+02
14.5879       	2.931500e+02
14.5971       	2.931500e+02
14.6062       	2.931500e+02
14.6154       	2.931500e+02
14.6245       	2.931500e+02
14.6337       	2.931500e+02
14.6429       	2.931500e+02
14.652        	2.931500e+02
14.6612       	2.931500e+02
14.6703       	2.931500e+02
14.6795       	2.931500e+02
14.6886       	2.931500e+02
14.6978       	2.931500e+02
14.707        	2.931500e+02
14.7161       	2.931500e+02
14.7253       	2.931500e+02
14.7344       	2.931500e+02
14.7436       	2.931500e+02
14.7527       	2.931500e+02
14.7619       	2.931500e+02
14.7711       	2.931500e+02
14.7802       	2.931500e+02
14.7894       	2.931500e+02
14.7985       	2.931500e+02
14.8077       	2.931500e+02
14.8168       	2.931500e+02
14.826        	2.931500e+02
14.8352       	2.931500e+02
14.8443       	2.931500e+02
14.8535       	2.931500e+02
14.8626       	2.931500e+02
14.8718       	2.931500e+02
14.881        	2.931500e+02
14.8901       	2.931500e+02
14.8993       	2.931500e+02
14.9084       	2.931500e+02
14.9176       	2.931500e+02
14.9267       	2.931500e+02
14.9359       	2.931500e+02
14.9451       	2.931500e+02
14.9542       	2.931500e+02
14.9634       	2.931500e+02
14.9725       	2.931500e+02
14.9817       	2.931500e+02
14.9908       	2.931500e+02
15            	2.931500e+02
15.0092       	2.931500e+02
15.0183       	2.931500e+02
15.0275       	2.931500e+02
15.0366       	2.931500e+02
15.0458       	2.931500e+02
15.0549       	2.931500e+02
15.0641       	2.931500e+02
15.0733       	2.931500e+02
15.0824       	2.931500e+02
15.0916       	2.931500e+02
15.1007       	2.931500e+02
15.1099       	2.931500e+02
15.119        	2.931500e+02
15.1282       	2.931500e+02
15.1374       	2.931500e+02
15.1465       	2.931500e+02
15.1557       	2.931500e+02
15.1648       	2.931500e+02
15.174        	2.931500e+02
15.1832       	2.931500e+02
15.1923       	2.931500e+02
15.2015       	2.931500e+02
15.2106       	2.931500e+02
15.2198       	2.931500e+02
15.2289       	2.931500e+02
15.2381       	2.931500e+02
15.2473       	2.931500e+02
15.2564       	2.931500e+02
15.2656       	2.931500e+02
15.2747       	2.931500e+02
15.2839       	2.931500e+02
15.293        	2.931500e+02
15.3022       	2.931500e+02
15.3114       	2.931500e+02
15.3205       	2.931500e+02
15.3297       	2.931500e+02
15.3388       	2.931500e+02
15.348        	2.931500e+02
15.3571       	2.931500e+02
15.3663       	2.931500e+02
15.3755       	2.931500e+02
15.3846       	2.931500e+02
15.3938       	2.931500e+02
15.4029       	2.931500e+02
15.4121       	2.931500e+02
15.4212       	2.931500e+02
15.4304       	2.931500e+02
15.4396       	2.931500e+02
15.4487       	2.931500e+02
15.4579       	2.931500e+02
15.467        	2.931500e+02
15.4762       	2.931500e+02
15.4853       	2.931500e+02
15.4945       	2.931500e+02
15.5037       	2.931500e+02
15.5128       	2.931500e+02
15.522        	2.931500e+02
15.5311       	2.931500e+02
15.5403       	2.931500e+02
15.5495       	2.931500e+02
15.5586       	2.931500e+02
15.5678       	2.931500e+02
15.5769       	2.931500e+02
15.5861       	2.931500e+02
15.5952       	2.931500e+02
15.6044       	2.931500e+02
15.6136       	2.931500e+02
15.6227       	2.931500e+02
15.6319       	2.931500e+02
15.641        	2.931500e+02
15.6502       	2.931500e+02
15.6593       	2.931500e+02
15.6685       	2.931500e+02
15.6777       	2.931500e+02
15.6868       	2.931500e+02
15.696        	2.931500e+02
15.7051       	2.931500e+02
15.7143       	2.931500e+02
15.7234       	2.931500e+02
15.7326       	2.931500e+02
15.7418       	2.931500e+02
15.7509       	2.931500e+02
15.7601       	2.931500e+02
15.7692       	2.931500e+02
15.7784       	2.931500e+02
15.7875       	2.931500e+02
15.7967       	2.931500e+02
15.8059       	2.931500e+02
15.815        	2.931500e+02
15.8242       	2.931500e+02
15.8333       	2.931500e+02
15.8425       	2.931500e+02
15.8516       	2.931500e+02
15.8608       	2.931500e+02
15.87         	2.931500e+02
15.8791       	2.931500e+02
15.8883       	2.931500e+02
15.8974       	2.931500e+02
15.9066       	2.931500e+02
15.9158       	2.931500e+02
15.9249       	2.931500e+02
15.9341       	2.931500e+02
15.9432       	2.931500e+02
15.9524       	2.931500e+02
15.9615       	2.931500e+02
15.9707       	2.931500e+02
15.9799       	2.931500e+02
15.989        	2.931500e+02
15.9982       	2.931500e+02
16.0073       	2.931500e+02
16.0165       	2.931500e+02
16.0256       	2.931500e+02
16.0348       	2.931500e+02
16.044        	2.931500e+02
16.0531       	2.931500e+02
16.0623       	2.931500e+02
16.0714       	2.931500e+02
16.0806       	2.931500e+02
16.0897       	2.931500e+02
16.0989       	2.931500e+02
16.1081       	2.931500e+02
16.1172       	2.931500e+02
16.1264       	2.931500e+02
16.1355       	2.931500e+02
16.1447       	2.931500e+02
16.1538       	2.931500e+02
16.163        	2.931500e+02
16.1722       	2.931500e+02
16.1813       	2.931500e+02
16.1905       	2.931500e+02
16.1996       	2.931500e+02
16.2088       	2.931500e+02
16.2179       	2.931500e+02
16.2271       	2.931500e+02
16.2363       	2.931500e+02
16.2454       	2.931500e+02
16.2546       	2.931500e+02
16.2637       	2.931500e+02
16.2729       	2.931500e+02
16.2821       	2.931500e+02
16.2912       	2.931500e+02
16.3004       	2.931500e+02
16.3095       	2.931500e+02
16.3187       	2.931500e+02
16.3278       	2.931500e+02
16.337        	2.931500e+02
16.3462       	2.931500e+02
16.3553       	2.931500e+02
16.3645       	2.931500e+02
16.3736       	2.931500e+02
16.3828       	2.931500e+02
16.3919       	2.931500e+02
16.4011       	2.931500e+02
16.4103       	2.931500e+02
16.4194       	2.931500e+02
16.4286       	2.931500e+02
16.4377       	2.931500e+02
16.4469       	2.931500e+02
16.456        	2.931500e+02
16.4652       	2.931500e+02
16.4744       	2.931500e+02
16.4835       	2.931500e+02
16.4927       	2.931500e+02
16.5018       	2.931500e+02
16.511        	2.931500e+02
16.5201       	2.931500e+02
16.5293       	2.931500e+02
16.5385       	2.931500e+02
16.5476       	2.931500e+02
16.5568       	2.931500e+02
16.5659       	2.931500e+02
16.5751       	2.931500e+02
16.5842       	2.931500e+02
16.5934       	2.931500e+02
16.6026       	2.931500e+02
16.6117       	2.931500e+02
16.6209       	2.931500e+02
16.63         	2.931500e+02
16.6392       	2.931500e+02
16.6484       	2.931500e+02
16.6575       	2.931500e+02
16.6667       	2.931500e+02
16.6758       	2.931500e+02
16.685        	2.931500e+02
16.6941       	2.931500e+02
16.7033       	2.931500e+02
16.7125       	2.931500e+02
16.7216       	2.931500e+02
16.7308       	2.931500e+02
16.7399       	2.931500e+02
16.7491       	2.931500e+02
16.7582       	2.931500e+02
16.7674       	2.931500e+02
16.7766       	2.931500e+02
16.7857       	2.931500e+02
16.7949       	2.931500e+02
16.804        	2.931500e+02
16.8132       	2.931500e+02
16.8223       	2.931500e+02
16.8315       	2.931500e+02
16.8407       	2.931500e+02
16.8498       	2.931500e+02
16.859        	2.931500e+02
16.8681       	2.931500e+02
16.8773       	2.931500e+02
16.8864       	2.931500e+02
16.8956       	2.931500e+02
16.9048       	2.931500e+02
16.9139       	2.931500e+02
16.9231       	2.931500e+02
16.9322       	2.931500e+02
16.9414       	2.931500e+02
16.9505       	2.931500e+02
16.9597       	2.931500e+02
16.9689       	2.931500e+02
16.978        	2.931500e+02
16.9872       	2.931500e+02
16.9963       	2.931500e+02
17.0055       	2.931500e+02
17.0147       	2.931500e+02
17.0238       	2.931500e+02
17.033        	2.931500e+02
17.0421       	2.931500e+02
17.0513       	2.931500e+02
17.0604       	2.931500e+02
17.0696       	2.931500e+02
17.0788       	2.931500e+02
17.0879       	2.931500e+02
17.0971       	2.931500e+02
17.1062       	2.931500e+02
17.1154       	2.931500e+02
17.1245       	2.931500e+02
17.1337       	2.931500e+02
17.1429       	2.931500e+02
17.152        	2.931500e+02
17.1612       	2.931500e+02
17.1703       	2.931500e+02
17.1795       	2.931500e+02
17.1886       	2.931500e+02
17.1978       	2.931500e+02
17.207        	2.931500e+02
17.2161       	2.931500e+02
17.2253       	2.931500e+02
17.2344       	2.931500e+02
17.2436       	2.931500e+02
17.2527       	2.931500e+02
17.2619       	2.931500e+02
17.2711       	2.931500e+02
17.2802       	2.931500e+02
17.2894       	2.931500e+02
17.2985       	2.931500e+02
17.3077       	2.931500e+02
17.3168       	2.931500e+02
17.326        	2.931500e+02
17.3352       	2.931500e+02
17.3443       	2.931500e+02
17.3535       	2.931500e+02
17.3626       	2.931500e+02
17.3718       	2.931500e+02
17.381        	2.931500e+02
17.3901       	2.931500e+02
17.3993       	2.931500e+02
17.4084       	2.931500e+02
17.4176       	2.931500e+02
17.4267       	2.931500e+02
17.4359       	2.931500e+02
17.4451       	2.931500e+02
17.4542       	2.931500e+02
17.4634       	2.931500e+02
17.4725       	2.931500e+02
17.4817       	2.931500e+02
17.4908       	2.931500e+02
17.5          	2.931500e+02
17.5092       	2.931500e+02
17.5183       	2.931500e+02
17.5275       	2.931500e+02
17.5366       	2.931500e+02
17.5458       	2.931500e+02
17.5549       	2.931500e+02
17.5641       	2.931500e+02
17.5733       	2.931500e+02
17.5824       	2.931500e+02
17.5916       	2.931500e+02
17.6007       	2.931500e+02
17.6099       	2.931500e+02
17.619        	2.931500e+02
17.6282       	2.931500e+02
17.6374       	2.931500e+02
17.6465       	2.931500e+02
17.6557       	2.931500e+02
17.6648       	2.931500e+02
17.674        	2.931500e+02
17.6832       	2.931500e+02
17.6923       	2.931500e+02
17.7015       	2.931500e+02
17.7106       	2.931500e+02
17.7198       	2.931500e+02
17.7289       	2.931500e+02
17.7381       	2.931500e+02
17.7473       	2.931500e+02
17.7564       	2.931500e+02
17.7656       	2.931500e+02
17.7747       	2.931500e+02
17.7839       	2.931500e+02
17.793        	2.931500e+02
17.8022       	2.931500e+02
17.8114       	2.931500e+02
17.8205       	2.931500e+02
17.8297       	2.931500e+02
17.8388       	2.931500e+02
17.848        	2.931500e+02
17.8571       	2.931500e+02
17.8663       	2.931500e+02
17.8755       	2.931500e+02
17.8846       	2.931500e+02
17.8938       	2.931500e+02
17.9029       	2.931500e+02
17.9121       	2.931500e+02
17.9212       	2.931500e+02
17.9304       	2.931500e+02
17.9396       	2.931500e+02
17.9487       	2.931500e+02
17.9579       	2.931500e+02
17.967        	2.931500e+02
17.9762       	2.931500e+02
17.9853       	2.931500e+02
17.9945       	2.931500e+02
18.0037       	2.931500e+02
18.0128       	2.931500e+02
18.022        	2.931500e+02
18.0311       	2.931500e+02
18.0403       	2.931500e+02
18.0495       	2.931500e+02
18.0586       	2.931500e+02
18.0678       	2.931500e+02
18.0769       	2.931500e+02
18.0861       	2.931500e+02
18.0952       	2.931500e+02
18.1044       	2.931500e+02
18.1136       	2.931500e+02
18.1227       	2.931500e+02
18.1319       	2.931500e+02
18.141        	2.931500e+02
18.1502       	2.931500e+02
18.1593       	2.931500e+02
18.1685       	2.931500e+02
18.1777       	2.931500e+02
18.1868       	2.931500e+02
18.196        	2.931500e+02
18.2051       	2.931500e+02
18.2143       	2.931500e+02
18.2234       	2.931500e+02
18.2326       	2.931500e+02
18.2418       	2.931500e+02
18.2509       	2.931500e+02
18.2601       	2.931500e+02
18.2692       	2.931500e+02
18.2784       	2.931500e+02
18.2875       	2.931500e+02
18.2967       	2.931500e+02
18.3059       	2.931500e+02
18.315        	2.931500e+02
18.3242       	2.931500e+02
18.3333       	2.931500e+02
18.3425       	2.931500e+02
18.3516       	2.931500e+02
18.3608       	2.931500e+02
18.37         	2.931500e+02
18.3791       	2.931500e+02
18.3883       	2.931500e+02
18.3974       	2.931500e+02
18.4066       	2.931500e+02
18.4158       	2.931500e+02
18.4249       	2.931500e+02
18.4341       	2.931500e+02
18.4432       	2.931500e+02
18.4524       	2.931500e+02
18.4615       	2.931500e+02
18.4707       	2.931500e+02
18.4799       	2.931500e+02
18.489        	2.931500e+02
18.4982       	2.931500e+02
18.5073       	2.931500e+02
18.5165       	2.931500e+02
18.5256       	2.931500e+02
18.5348       	2.931500e+02
18.544        	2.931500e+02
18.5531       	2.931500e+02
18.5623       	2.931500e+02
18.5714       	2.931500e+02
18.5806       	2.931500e+02
18.5897       	2.931500e+02
18.5989       	2.931500e+02
18.6081       	2.931500e+02
18.6172       	2.931500e+02
18.6264       	2.931500e+02
18.6355       	2.931500e+02
18.6447       	2.931500e+02
18.6538       	2.931500e+02
18.663        	2.931500e+02
18.6722       	2.931500e+02
18.6813       	2.931500e+02
18.6905       	2.931500e+02
18.6996       	2.931500e+02
18.7088       	2.931500e+02
18.7179       	2.931500e+02
18.7271       	2.931500e+02
18.7363       	2.931500e+02
18.7454       	2.931500e+02
18.7546       	2.931500e+02
18.7637       	2.931500e+02
18.7729       	2.931500e+02
18.7821       	2.931500e+02
18.7912       	2.931500e+02
18.8004       	2.931500e+02
18.8095       	2.931500e+02
18.8187       	2.931500e+02
18.8278       	2.931500e+02
18.837        	2.931500e+02
18.8462       	2.931500e+02
18.8553       	2.931500e+02
18.8645       	2.931500e+02
18.8736       	2.931500e+02
18.8828       	2.931500e+02
18.8919       	2.931500e+02
18.9011       	2.931500e+02
18.9103       	2.931500e+02
18.9194       	2.931500e+02
18.9286       	2.931500e+02
18.9377       	2.931500e+02
18.9469       	2.931500e+02
18.956        	2.931500e+02
18.9652       	2.931500e+02
18.9744       	2.931500e+02
18.9835       	2.931500e+02
18.9927       	2.931500e+02
19.0018       	2.931500e+02
19.011        	2.931500e+02
19.0201       	2.931500e+02
19.0293       	2.931500e+02
19.0385       	2.931500e+02
19.0476       	2.931500e+02
19.0568       	2.931500e+02
19.0659       	2.931500e+02
19.0751       	2.931500e+02
19.0842       	2.931500e+02
19.0934       	2.931500e+02
19.1026       	2.931500e+02
19.1117       	2.931500e+02
19.1209       	2.931500e+02
19.13         	2.931500e+02
19.1392       	2.931500e+02
19.1484       	2.931500e+02
19.1575       	2.931500e+02
19.1667       	2.931500e+02
19.1758       	2.931500e+02
19.185        	2.931500e+02
19.1941       	2.931500e+02
19.2033       	2.931500e+02
19.2125       	2.931500e+02
19.2216       	2.931500e+02
19.2308       	2.931500e+02
19.2399       	2.931500e+02
19.2491       	2.931500e+02
19.2582       	2.931500e+02
19.2674       	2.931500e+02
19.2766       	2.931500e+02
19.2857       	2.931500e+02
19.2949       	2.931500e+02
19.304        	2.931500e+02
19.3132       	2.931500e+02
19.3223       	2.931500e+02
19.3315       	2.931500e+02
19.3407       	2.931500e+02
19.3498       	2.931500e+02
19.359        	2.931500e+02
19.3681       	2.931500e+02
19.3773       	2.931500e+02
19.3864       	2.931500e+02
19.3956       	2.931500e+02
19.4048       	2.931500e+02
19.4139       	2.931500e+02
19.4231       	2.931500e+02
19.4322       	2.931500e+02
19.4414       	2.931500e+02
19.4505       	2.931500e+02
19.4597       	2.931500e+02
19.4689       	2.931500e+02
19.478        	2.931500e+02
19.4872       	2.931500e+02
19.4963       	2.931500e+02
19.5055       	2.931500e+02
19.5147       	2.931500e+02
19.5238       	2.931500e+02
19.533        	2.931500e+02
19.5421       	2.931500e+02
19.5513       	2.931500e+02
19.5604       	2.931500e+02
19.5696       	2.931500e+02
19.5788       	2.931500e+02
19.5879       	2.931500e+02
19.5971       	2.931500e+02
19.6062       	2.931500e+02
19.6154       	2.931500e+02
19.6245       	2.931500e+02
19.6337       	2.931500e+02
19.6429       	2.931500e+02
19.652        	2.931500e+02
19.6612       	2.931500e+02
19.6703       	2.931500e+02
19.6795       	2.931500e+02
19.6886       	2.931500e+02
19.6978       	2.931500e+02
19.707        	2.931500e+02
19.7161       	2.931500e+02
19.7253       	2.931500e+02
19.7344       	2.931500e+02
19.7436       	2.931500e+02
19.7527       	2.931500e+02
19.7619       	2.931500e+02
19.7711       	2.931500e+02
19.7802       	2.931500e+02
19.7894       	2.931500e+02
19.7985       	2.931500e+02
19.8077       	2.931500e+02
19.8168       	2.931500e+02
19.826        	2.931500e+02
19.8352       	2.931500e+02
19.8443       	2.931500e+02
19.8535       	2.931500e+02
19.8626       	2.931500e+02
19.8718       	2.931500e+02
19.881        	2.931500e+02
19.8901       	2.931500e+02
19.8993       	2.931500e+02
19.9084       	2.931500e+02
19.9176       	2.931500e+02
19.9267       	2.931500e+02
19.9359       	2.931500e+02
